,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
inferiorparietal-rh,0.4015151515151515,0.22727272727272727,0.0,0.0,0.10606060606060606,0.09848484848484848,0.06060606060606061,0.10606060606060606
parsopercularis-lh,0.10452961672473868,0.2229965156794425,0.0,0.08013937282229965,0.17421602787456447,0.11846689895470383,0.13240418118466898,0.1672473867595819
parstriangularis-rh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
rostralmiddlefrontal-lh,0.0,0.15436241610738255,0.0,0.20134228187919462,0.174496644295302,0.12751677852348994,0.16778523489932887,0.174496644295302
superiorparietal-rh,0.05204460966542751,0.18587360594795538,0.0,0.10037174721189591,0.1970260223048327,0.12639405204460966,0.14869888475836432,0.1895910780669145
superiortemporal-lh,0.07106598984771574,0.17258883248730963,0.0,0.10152284263959391,0.17258883248730963,0.16751269035532995,0.14213197969543148,0.17258883248730963
superiortemporal-rh,0.04184100418410042,0.16736401673640167,0.0,0.11297071129707113,0.18410041841004185,0.12552301255230125,0.18410041841004185,0.18410041841004185
supramarginal-lh,0.052434456928838954,0.18352059925093633,0.0,0.10112359550561797,0.1947565543071161,0.12734082397003746,0.149812734082397,0.19101123595505617
