,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
inferiorparietal-rh,0.25,0.11764705882352941,0.022058823529411766,0.11764705882352941,0.19117647058823528,0.11764705882352941,0.0661764705882353,0.11764705882352941
parsopercularis-lh,0.08743169398907104,0.15846994535519127,0.060109289617486336,0.13114754098360656,0.15846994535519127,0.15300546448087432,0.09289617486338798,0.15846994535519127
parstriangularis-rh,0.045454545454545456,0.11818181818181818,0.16363636363636364,0.10909090909090909,0.11818181818181818,0.12727272727272726,0.16363636363636364,0.15454545454545454
rostralmiddlefrontal-lh,0.07692307692307693,0.11538461538461539,0.04807692307692308,0.2403846153846154,0.11538461538461539,0.21153846153846154,0.07692307692307693,0.11538461538461539
superiorparietal-rh,0.12871287128712872,0.14356435643564355,0.054455445544554455,0.1188118811881188,0.18811881188118812,0.13861386138613863,0.08415841584158416,0.14356435643564355
superiortemporal-lh,0.06896551724137931,0.12931034482758622,0.05172413793103448,0.19827586206896552,0.12931034482758622,0.21551724137931033,0.07758620689655173,0.12931034482758622
superiortemporal-rh,0.07432432432432433,0.12837837837837837,0.10810810810810811,0.12162162162162163,0.12837837837837837,0.13513513513513514,0.14864864864864866,0.1554054054054054
supramarginal-lh,0.08040201005025126,0.1507537688442211,0.07537688442211055,0.12060301507537688,0.1507537688442211,0.1507537688442211,0.10552763819095477,0.1658291457286432
