,FC5,TP9,O1,FT10,AF7,FC3,TP7,PO7
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.38672768878718533,0.0,0.0,0.0,0.0,0.3890160183066362,0.2242562929061785
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.9814814814814815,0.0,0.0,0.018518518518518517,0.0
AF7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP7,0.0,0.26521060842433697,0.0,0.0078003120124804995,0.0,0.0,0.5351014040561622,0.1918876755070203
PO7,0.0,0.2898550724637681,0.0,0.0,0.0,0.0,0.3565217391304348,0.3536231884057971
