,Fz,FT9,TP10,FC2,Fp2,F1,PO8,AF8
Fz,0.4,0.0,0.0,0.0,0.6,0.0,0.0,0.0
FT9,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.15384615384615385,0.0,0.0,0.0,0.8461538461538461,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.7222222222222222
