,FT9,TP10,FT10,Fp2,AF7,FT7,AF8,AF4
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.47619047619047616,0.0,0.0,0.19047619047619047,0.19047619047619047,0.0,0.14285714285714285
FT10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.3125,0.0,0.0,0.25,0.25,0.0,0.1875
FT7,0.0,0.3125,0.0,0.0,0.25,0.25,0.0,0.1875
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.26666666666666666,0.0,0.0,0.26666666666666666,0.26666666666666666,0.0,0.2
