,frontalpole-rh,insula-rh,isthmuscingulate-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-rh,0.45257731958762887,0.07731958762886598,0.0,0.0,0.24536082474226803,0.0,0.05360824742268041,0.1711340206185567
insula-rh,0.08690614136732329,0.49710312862108924,0.0,0.12282734646581692,0.10428736964078796,0.0,0.10776361529548088,0.08111239860950174
isthmuscingulate-rh,0.0,0.0,0.7607260726072608,0.0,0.0,0.23927392739273928,0.0,0.0
lateralorbitofrontal-rh,0.0,0.2810810810810811,0.0,0.2891891891891892,0.04594594594594595,0.0,0.1864864864864865,0.1972972972972973
medialorbitofrontal-rh,0.22752808988764045,0.08146067415730338,0.0,0.014044943820224719,0.5093632958801498,0.0,0.0702247191011236,0.09737827715355805
parahippocampal-rh,0.0,0.0,0.2053072625698324,0.0,0.0,0.7946927374301676,0.0,0.0
rostralanteriorcingulate-lh,0.07608695652173914,0.12092391304347826,0.0,0.09103260869565218,0.10597826086956522,0.0,0.42934782608695654,0.1766304347826087
rostralanteriorcingulate-rh,0.20689655172413793,0.08374384236453201,0.0,0.0874384236453202,0.13054187192118227,0.0,0.1625615763546798,0.3288177339901478
