,frontalpole-rh,insula-rh,isthmuscingulate-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-rh,0.37297996121525534,0.0,0.0,0.248868778280543,0.23141564318034907,0.0,0.08338720103425985,0.06334841628959276
insula-rh,0.0,0.8592750533049041,0.0,0.0,0.10660980810234541,0.0,0.0,0.03411513859275053
isthmuscingulate-rh,0.0,0.0,0.8567961165048543,0.0,0.0,0.14320388349514562,0.0,0.0
medialorbitofrontal-lh,0.24587039390088947,0.0,0.0,0.3595933926302414,0.21918678526048285,0.0,0.11499364675984752,0.06035578144853875
medialorbitofrontal-rh,0.23225806451612904,0.031612903225806455,0.0,0.2238709677419355,0.38129032258064516,0.0,0.04774193548387097,0.0832258064516129
parahippocampal-rh,0.0,0.0,0.2413793103448276,0.0,0.0,0.7586206896551724,0.0,0.0
rostralanteriorcingulate-lh,0.17146596858638743,0.0,0.0,0.2369109947643979,0.0968586387434555,0.0,0.42408376963350786,0.07068062827225131
rostralanteriorcingulate-rh,0.1221001221001221,0.017094017094017096,0.0,0.115995115995116,0.1575091575091575,0.0,0.06837606837606838,0.518925518925519
