,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,precentral-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
inferiorparietal-rh,0.6896551724137931,0.13793103448275862,0.0,0.0,0.0,0.0,0.0,0.1724137931034483
parsopercularis-lh,0.08196721311475409,0.5245901639344263,0.01639344262295082,0.08196721311475409,0.13114754098360656,0.03278688524590164,0.08196721311475409,0.04918032786885246
parstriangularis-rh,0.0,0.0,0.41379310344827586,0.26436781609195403,0.06896551724137931,0.1839080459770115,0.0,0.06896551724137931
precentral-rh,0.0,0.03787878787878788,0.22727272727272727,0.30303030303030304,0.08333333333333333,0.20454545454545456,0.03787878787878788,0.10606060606060606
superiortemporal-lh,0.0,0.1111111111111111,0.1527777777777778,0.16666666666666666,0.3611111111111111,0.09722222222222222,0.1111111111111111,0.0
superiortemporal-rh,0.0,0.0,0.22340425531914893,0.20212765957446807,0.031914893617021274,0.3723404255319149,0.0,0.1702127659574468
supramarginal-lh,0.0,0.14545454545454545,0.0,0.09090909090909091,0.18181818181818182,0.0,0.5818181818181818,0.0
supramarginal-rh,0.06329113924050633,0.012658227848101266,0.12658227848101267,0.20253164556962025,0.0,0.25316455696202533,0.0,0.34177215189873417
