,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
inferiorparietal-rh,0.75,0.11538461538461539,0.0,0.0,0.0,0.0,0.07692307692307693,0.057692307692307696
parsopercularis-lh,0.13636363636363635,0.6590909090909091,0.0,0.0,0.0,0.0,0.20454545454545456,0.0
parstriangularis-rh,0.0,0.0,0.6875,0.0,0.15,0.1125,0.0,0.05
rostralmiddlefrontal-lh,0.0,0.0,0.0,0.8125,0.0,0.03125,0.0,0.15625
superiortemporal-lh,0.0,0.05128205128205128,0.2564102564102564,0.0,0.6666666666666666,0.0,0.02564102564102564,0.0
superiortemporal-rh,0.0,0.0,0.1702127659574468,0.02127659574468085,0.02127659574468085,0.5319148936170213,0.0,0.2553191489361702
supramarginal-lh,0.14285714285714285,0.3142857142857143,0.0,0.0,0.0,0.0,0.5428571428571428,0.0
supramarginal-rh,0.1111111111111111,0.0,0.08333333333333333,0.05555555555555555,0.0,0.2777777777777778,0.0,0.4722222222222222
