,parsopercularis-lh,parstriangularis-rh,postcentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiorparietal-rh,supramarginal-rh
parsopercularis-lh,0.12195121951219512,0.14634146341463414,0.0,0.14634146341463414,0.14634146341463414,0.14634146341463414,0.14634146341463414,0.14634146341463414
parstriangularis-rh,0.075,0.15,0.0,0.15,0.1625,0.1625,0.1375,0.1625
postcentral-lh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
rostralmiddlefrontal-lh,0.06593406593406594,0.14285714285714285,0.0,0.15384615384615385,0.16483516483516483,0.16483516483516483,0.14285714285714285,0.16483516483516483
rostralmiddlefrontal-rh,0.05825242718446602,0.1262135922330097,0.0,0.14563106796116504,0.17475728155339806,0.18446601941747573,0.1262135922330097,0.18446601941747573
superiorparietal-lh,0.05357142857142857,0.11607142857142858,0.0,0.13392857142857142,0.15178571428571427,0.22321428571428573,0.11607142857142858,0.20535714285714285
superiorparietal-rh,0.07228915662650602,0.1566265060240964,0.0,0.1566265060240964,0.1566265060240964,0.1566265060240964,0.14457831325301204,0.1566265060240964
supramarginal-rh,0.05084745762711865,0.11016949152542373,0.0,0.1271186440677966,0.16101694915254236,0.211864406779661,0.11016949152542373,0.2288135593220339
