,parsopercularis-lh,parstriangularis-rh,postcentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiorparietal-rh,supramarginal-rh
parsopercularis-lh,0.33663366336633666,0.0594059405940594,0.0,0.2079207920792079,0.21782178217821782,0.0594059405940594,0.0594059405940594,0.0594059405940594
parstriangularis-rh,0.075,0.15,0.0,0.15,0.1625,0.1625,0.1375,0.1625
postcentral-lh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
rostralmiddlefrontal-lh,0.1590909090909091,0.09848484848484848,0.0,0.30303030303030304,0.11363636363636363,0.11363636363636363,0.09848484848484848,0.11363636363636363
rostralmiddlefrontal-rh,0.13664596273291926,0.08074534161490683,0.0,0.09316770186335403,0.37267080745341613,0.11801242236024845,0.08074534161490683,0.11801242236024845
superiorparietal-lh,0.05357142857142857,0.11607142857142858,0.0,0.13392857142857142,0.15178571428571427,0.22321428571428573,0.11607142857142858,0.20535714285714285
superiorparietal-rh,0.07228915662650602,0.1566265060240964,0.0,0.1566265060240964,0.1566265060240964,0.1566265060240964,0.14457831325301204,0.1566265060240964
supramarginal-rh,0.045112781954887216,0.09774436090225563,0.0,0.11278195488721804,0.14285714285714285,0.18796992481203006,0.09774436090225563,0.3157894736842105
