,FT9,TP9,TP10,FT10,F8,Fp2,AF7,AF8
FT9,0.3793103448275862,0.0,0.20689655172413793,0.0,0.41379310344827586,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.35,0.0,0.3,0.0,0.35,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.6964285714285714,0.0,0.0,0.0,0.30357142857142855
F8,0.34375,0.0,0.1875,0.0,0.46875,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.5151515151515151,0.0,0.0,0.0,0.48484848484848486
