,CP1,FC2,AF7,AF3,AFz,P1,AF8,AF4
CP1,0.441233140655106,0.15028901734104047,0.0,0.10404624277456648,0.07514450867052024,0.12909441233140656,0.1001926782273603,0.0
FC2,0.08863636363636364,0.5147727272727273,0.048863636363636366,0.03068181818181818,0.028409090909090908,0.1784090909090909,0.06818181818181818,0.042045454545454546
AF7,0.0,0.06574923547400612,0.3577981651376147,0.0382262996941896,0.13149847094801223,0.12385321100917432,0.04434250764525994,0.23853211009174313
AF3,0.07267833109017496,0.039030955585464336,0.03095558546433378,0.34185733512786004,0.18304172274562583,0.0955585464333782,0.20457604306864063,0.03230148048452221
AFz,0.04020618556701031,0.027835051546391754,0.08762886597938144,0.14432989690721648,0.3783505154639175,0.11855670103092783,0.10618556701030928,0.09690721649484536
P1,0.06955645161290322,0.15725806451612903,0.07963709677419355,0.07560483870967742,0.11391129032258064,0.39314516129032256,0.06854838709677419,0.04233870967741935
AF8,0.07152496626180836,0.08367071524966262,0.03643724696356275,0.20107962213225372,0.13630229419703105,0.08906882591093117,0.3603238866396761,0.021592442645074223
AF4,0.0,0.060064935064935064,0.25162337662337664,0.045454545454545456,0.15746753246753248,0.07142857142857142,0.02922077922077922,0.3847402597402597
