,CP1,FC2,AF7,AF3,AFz,P1,AF8,AF4
CP1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC2,0.0,0.34523809523809523,0.0,0.0,0.2976190476190476,0.35714285714285715,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.32142857142857145,0.0,0.0,0.3333333333333333,0.34523809523809523,0.0,0.0
P1,0.0,0.3125,0.0,0.0,0.3020833333333333,0.3854166666666667,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
