,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P7,O1,Oz,O2,P4,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,AF8,AF4,F2,FCz
Fp1,0.05791505791505792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06177606177606178,0.01287001287001287,0.0,0.06177606177606178,0.005148005148005148,0.03732303732303732,0.06177606177606178,0.04118404118404118,0.02702702702702703,0.0,0.04247104247104247,0.0,0.029601029601029602,0.0,0.0,0.0,0.0,0.0,0.0,0.03346203346203346,0.0,0.0489060489060489,0.0,0.0,0.02445302445302445,0.02702702702702703,0.06306306306306306,0.0,0.0,0.0,0.0,0.0,0.03088803088803089,0.0,0.0,0.0,0.0,0.02574002574002574,0.0,0.06177606177606178,0.0,0.0,0.005148005148005148,0.0,0.04633204633204633,0.06177606177606178,0.019305019305019305,0.06048906048906049,0.0,0.05276705276705277
Fz,0.0011312217194570137,0.04638009049773756,0.049773755656108594,0.03959276018099547,0.04524886877828054,0.013574660633484163,0.04524886877828054,0.004524886877828055,0.0,0.0011312217194570137,0.0,0.04751131221719457,0.0,0.003393665158371041,0.0011312217194570137,0.0011312217194570137,0.0011312217194570137,0.0,0.014705882352941176,0.0,0.0,0.0,0.04524886877828054,0.04751131221719457,0.03167420814479638,0.048642533936651584,0.04072398190045249,0.0022624434389140274,0.0,0.02262443438914027,0.0,0.042986425339366516,0.020361990950226245,0.0,0.0,0.0,0.03959276018099547,0.04638009049773756,0.01583710407239819,0.01809954751131222,0.021493212669683258,0.0,0.003393665158371041,0.04751131221719457,0.024886877828054297,0.011312217194570135,0.0,0.02262443438914027,0.0,0.04072398190045249,0.0022624434389140274,0.016968325791855202,0.042986425339366516,0.0,0.0,0.0,0.0011312217194570137,0.027149321266968326,0.0
F3,0.002136752136752137,0.04487179487179487,0.05235042735042735,0.038461538461538464,0.0438034188034188,0.01282051282051282,0.0438034188034188,0.004273504273504274,0.0,0.002136752136752137,0.0,0.05128205128205128,0.0010683760683760685,0.004273504273504274,0.002136752136752137,0.002136752136752137,0.002136752136752137,0.0010683760683760685,0.013888888888888888,0.0010683760683760685,0.0,0.0,0.0438034188034188,0.04807692307692308,0.029914529914529916,0.05128205128205128,0.03952991452991453,0.002136752136752137,0.0010683760683760685,0.021367521367521368,0.0010683760683760685,0.041666666666666664,0.019230769230769232,0.0010683760683760685,0.0,0.0010683760683760685,0.038461538461538464,0.04487179487179487,0.014957264957264958,0.017094017094017096,0.0202991452991453,0.0010683760683760685,0.003205128205128205,0.045940170940170943,0.024572649572649572,0.010683760683760684,0.0,0.021367521367521368,0.0010683760683760685,0.03952991452991453,0.002136752136752137,0.017094017094017096,0.041666666666666664,0.0,0.0010683760683760685,0.0010683760683760685,0.002136752136752137,0.02564102564102564,0.0010683760683760685
F7,0.0012285012285012285,0.044226044226044224,0.045454545454545456,0.04054054054054054,0.042997542997543,0.014742014742014743,0.044226044226044224,0.004914004914004914,0.0,0.0012285012285012285,0.0,0.044226044226044224,0.0,0.0036855036855036856,0.0012285012285012285,0.0012285012285012285,0.0012285012285012285,0.0,0.01597051597051597,0.0,0.0,0.0,0.044226044226044224,0.044226044226044224,0.033169533169533166,0.044226044226044224,0.04176904176904177,0.002457002457002457,0.0,0.02457002457002457,0.0,0.042997542997543,0.022113022113022112,0.0,0.0,0.0,0.04054054054054054,0.044226044226044224,0.0171990171990172,0.019656019656019656,0.02334152334152334,0.0,0.0036855036855036856,0.044226044226044224,0.02702702702702703,0.012285012285012284,0.0,0.02457002457002457,0.0,0.04176904176904177,0.002457002457002457,0.018427518427518427,0.042997542997543,0.0,0.0,0.0,0.0012285012285012285,0.029484029484029485,0.0
FT9,0.0011467889908256881,0.045871559633027525,0.04931192660550459,0.040137614678899085,0.04472477064220184,0.013761467889908258,0.04472477064220184,0.0045871559633027525,0.0,0.0011467889908256881,0.0,0.047018348623853214,0.0,0.0034403669724770644,0.0011467889908256881,0.0011467889908256881,0.0011467889908256881,0.0,0.014908256880733946,0.0,0.0,0.0,0.04472477064220184,0.047018348623853214,0.03211009174311927,0.0481651376146789,0.04128440366972477,0.0022935779816513763,0.0,0.022935779816513763,0.0,0.04243119266055046,0.020642201834862386,0.0,0.0,0.0,0.040137614678899085,0.045871559633027525,0.016055045871559634,0.01834862385321101,0.021788990825688075,0.0,0.0034403669724770644,0.047018348623853214,0.02522935779816514,0.011467889908256881,0.0,0.022935779816513763,0.0,0.04128440366972477,0.0022935779816513763,0.017201834862385322,0.04243119266055046,0.0,0.0,0.0,0.0011467889908256881,0.027522935779816515,0.0
FC5,0.0,0.034574468085106384,0.034574468085106384,0.034574468085106384,0.034574468085106384,0.02925531914893617,0.034574468085106384,0.010638297872340425,0.0,0.0,0.0,0.034574468085106384,0.0,0.005319148936170213,0.0,0.0,0.0,0.0,0.031914893617021274,0.0,0.0,0.0,0.034574468085106384,0.034574468085106384,0.034574468085106384,0.034574468085106384,0.034574468085106384,0.005319148936170213,0.0,0.034574468085106384,0.0,0.034574468085106384,0.031914893617021274,0.0,0.0,0.0,0.034574468085106384,0.034574468085106384,0.031914893617021274,0.034574468085106384,0.034574468085106384,0.0,0.007978723404255319,0.034574468085106384,0.02925531914893617,0.023936170212765957,0.0,0.031914893617021274,0.0,0.034574468085106384,0.005319148936170213,0.031914893617021274,0.034574468085106384,0.0,0.0,0.0,0.0,0.031914893617021274,0.0
FC1,0.0011123470522803114,0.04671857619577308,0.048943270300333706,0.04004449388209121,0.04560622914349277,0.013348164627363738,0.04560622914349277,0.004449388209121246,0.0,0.0011123470522803114,0.0,0.047830923248053395,0.0,0.0033370411568409346,0.0011123470522803114,0.0011123470522803114,0.0011123470522803114,0.0,0.014460511679644048,0.0,0.0,0.0,0.04560622914349277,0.047830923248053395,0.03114571746384872,0.047830923248053395,0.041156840934371525,0.002224694104560623,0.0,0.02224694104560623,0.0,0.04338153503893215,0.020022246941045607,0.0,0.0,0.0,0.04004449388209121,0.04671857619577308,0.01557285873192436,0.017797552836484983,0.021134593993325918,0.0,0.0033370411568409346,0.047830923248053395,0.025583982202447165,0.011123470522803115,0.0,0.02224694104560623,0.0,0.041156840934371525,0.002224694104560623,0.01668520578420467,0.04338153503893215,0.0,0.0,0.0,0.0011123470522803114,0.026696329254727477,0.0
C3,0.0,0.03205128205128205,0.03205128205128205,0.03205128205128205,0.03205128205128205,0.03205128205128205,0.03205128205128205,0.02564102564102564,0.0,0.0,0.0,0.03205128205128205,0.0,0.00641025641025641,0.0,0.0,0.0,0.0,0.03205128205128205,0.0,0.0,0.0,0.03205128205128205,0.03205128205128205,0.03205128205128205,0.03205128205128205,0.03205128205128205,0.01282051282051282,0.0,0.03205128205128205,0.0,0.03205128205128205,0.03205128205128205,0.0,0.0,0.0,0.03205128205128205,0.03205128205128205,0.03205128205128205,0.03205128205128205,0.03205128205128205,0.0,0.019230769230769232,0.03205128205128205,0.02564102564102564,0.03205128205128205,0.0,0.03205128205128205,0.0,0.03205128205128205,0.01282051282051282,0.03205128205128205,0.03205128205128205,0.0,0.0,0.0,0.0,0.03205128205128205,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.05831265508684864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06451612903225806,0.01240694789081886,0.0,0.06327543424317618,0.004962779156327543,0.03598014888337469,0.06327543424317618,0.03970223325062035,0.026054590570719603,0.0,0.04094292803970223,0.0,0.028535980148883373,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.04714640198511166,0.0,0.0,0.02357320099255583,0.026054590570719603,0.06699751861042183,0.0,0.0,0.0,0.0,0.0,0.02977667493796526,0.0,0.0,0.0,0.0,0.02481389578163772,0.0,0.06451612903225806,0.0,0.0,0.004962779156327543,0.0,0.04466501240694789,0.06575682382133995,0.018610421836228287,0.062034739454094295,0.0,0.05086848635235732
