,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P7,O1,Oz,O2,P4,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,AF8,AF4,F2,FCz
Fp1,0.03783783783783784,0.043243243243243246,0.03783783783783784,0.0,0.005405405405405406,0.0,0.0,0.0,0.043243243243243246,0.0,0.043243243243243246,0.0,0.043243243243243246,0.0,0.043243243243243246,0.0,0.043243243243243246,0.0,0.043243243243243246,0.0,0.0,0.0,0.043243243243243246,0.0,0.0,0.0,0.03783783783783784,0.0,0.0,0.043243243243243246,0.0,0.0,0.0,0.02702702702702703,0.0,0.043243243243243246,0.0,0.043243243243243246,0.032432432432432434,0.0,0.0,0.0,0.0,0.021621621621621623,0.0,0.0,0.043243243243243246,0.03783783783783784,0.043243243243243246,0.043243243243243246,0.0,0.043243243243243246,0.03783783783783784,0.03783783783783784,0.0,0.03783783783783784,0.0,0.0,0.0
Fz,0.009868421052631578,0.05756578947368421,0.03782894736842105,0.0,0.013157894736842105,0.0,0.0,0.0,0.054276315789473686,0.0,0.014802631578947368,0.0,0.03453947368421053,0.0,0.05756578947368421,0.0,0.06085526315789474,0.0,0.023026315789473683,0.0,0.0,0.0,0.06085526315789474,0.0,0.0,0.0,0.009868421052631578,0.0,0.0,0.044407894736842105,0.0,0.0,0.0,0.03453947368421053,0.0,0.05592105263157895,0.0,0.054276315789473686,0.05263157894736842,0.0,0.0,0.0,0.0,0.006578947368421052,0.0,0.0,0.06085526315789474,0.05921052631578947,0.039473684210526314,0.06085526315789474,0.0,0.011513157894736841,0.014802631578947368,0.06085526315789474,0.0,0.009868421052631578,0.0,0.0,0.0
F3,0.011389521640091117,0.05239179954441914,0.04783599088838269,0.0,0.018223234624145785,0.0,0.0,0.0,0.05239179954441914,0.0,0.018223234624145785,0.0,0.04328018223234624,0.0,0.05239179954441914,0.0,0.05239179954441914,0.0,0.029612756264236904,0.0,0.0,0.0,0.05239179954441914,0.0,0.0,0.0,0.011389521640091117,0.0,0.0,0.04555808656036447,0.0,0.0,0.0,0.04555808656036447,0.0,0.05239179954441914,0.0,0.05239179954441914,0.05239179954441914,0.0,0.0,0.0,0.0,0.009111617312072893,0.0,0.0,0.05239179954441914,0.05239179954441914,0.04783599088838269,0.05239179954441914,0.0,0.01366742596810934,0.018223234624145785,0.05239179954441914,0.0,0.011389521640091117,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.024390243902439025,0.0,0.0,0.036585365853658534,0.036585365853658534,0.0,0.036585365853658534,0.0,0.036585365853658534,0.0,0.036585365853658534,0.0,0.036585365853658534,0.0,0.036585365853658534,0.0,0.036585365853658534,0.024390243902439025,0.036585365853658534,0.0,0.036585365853658534,0.036585365853658534,0.036585365853658534,0.0,0.024390243902439025,0.024390243902439025,0.0,0.036585365853658534,0.0,0.036585365853658534,0.0,0.0,0.0,0.036585365853658534,0.0,0.0,0.036585365853658534,0.0,0.036585365853658534,0.024390243902439025,0.0,0.036585365853658534,0.036585365853658534,0.0,0.0,0.0,0.0,0.036585365853658534,0.0,0.0,0.0,0.036585365853658534,0.0,0.036585365853658534,0.036585365853658534,0.036585365853658534
FT9,0.0,0.05755395683453238,0.050359712230215826,0.0,0.050359712230215826,0.0,0.0,0.0,0.05755395683453238,0.0,0.007194244604316547,0.0,0.03597122302158273,0.0,0.05755395683453238,0.0,0.05755395683453238,0.0,0.014388489208633094,0.0,0.0,0.0,0.05755395683453238,0.0,0.0,0.0,0.0,0.0,0.0,0.03597122302158273,0.0,0.0,0.0,0.05755395683453238,0.0,0.05755395683453238,0.0,0.05755395683453238,0.05755395683453238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05755395683453238,0.05755395683453238,0.04316546762589928,0.05755395683453238,0.0,0.0,0.014388489208633094,0.05755395683453238,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0020491803278688526,0.0,0.0,0.004098360655737705,0.0,0.0,0.05122950819672131,0.02663934426229508,0.0,0.05327868852459016,0.0,0.030737704918032786,0.0,0.045081967213114756,0.0,0.0471311475409836,0.0,0.055327868852459015,0.0,0.05327868852459016,0.004098360655737705,0.05327868852459016,0.0020491803278688526,0.055327868852459015,0.05327868852459016,0.00819672131147541,0.004098360655737705,0.004098360655737705,0.004098360655737705,0.0020491803278688526,0.0430327868852459,0.0,0.030737704918032786,0.0,0.0,0.0,0.05327868852459016,0.0,0.0,0.006147540983606557,0.0,0.04918032786885246,0.004098360655737705,0.0,0.02459016393442623,0.05327868852459016,0.0,0.0,0.0,0.0,0.05327868852459016,0.0,0.0,0.0,0.030737704918032786,0.004098360655737705,0.0430327868852459,0.036885245901639344,0.00819672131147541
C3,0.006896551724137931,0.0034482758620689655,0.0,0.006896551724137931,0.0,0.0,0.041379310344827586,0.041379310344827586,0.0034482758620689655,0.041379310344827586,0.0034482758620689655,0.03793103448275862,0.0034482758620689655,0.03793103448275862,0.0034482758620689655,0.03793103448275862,0.0034482758620689655,0.04482758620689655,0.0034482758620689655,0.041379310344827586,0.006896551724137931,0.041379310344827586,0.006896551724137931,0.041379310344827586,0.041379310344827586,0.013793103448275862,0.010344827586206896,0.006896551724137931,0.006896551724137931,0.006896551724137931,0.03793103448275862,0.0,0.041379310344827586,0.0,0.0,0.0034482758620689655,0.041379310344827586,0.0034482758620689655,0.0,0.010344827586206896,0.0,0.03793103448275862,0.006896551724137931,0.0,0.034482758620689655,0.041379310344827586,0.0034482758620689655,0.0,0.0034482758620689655,0.0034482758620689655,0.041379310344827586,0.0034482758620689655,0.0,0.0,0.041379310344827586,0.010344827586206896,0.03793103448275862,0.03793103448275862,0.013793103448275862
T7,0.010398613518197574,0.05719237435008666,0.03986135181975736,0.0,0.01386481802426343,0.0,0.0,0.0,0.053726169844020795,0.0,0.01559792027729636,0.0,0.036395147313691506,0.0,0.05719237435008666,0.0,0.058925476603119586,0.0,0.024263431542461005,0.0,0.0,0.0,0.058925476603119586,0.0,0.0,0.0,0.010398613518197574,0.0,0.0,0.045060658578856154,0.0,0.0,0.0,0.036395147313691506,0.0,0.05545927209705372,0.0,0.053726169844020795,0.05199306759098787,0.0,0.0,0.0,0.0,0.006932409012131715,0.0,0.0,0.058925476603119586,0.058925476603119586,0.03986135181975736,0.058925476603119586,0.0,0.012131715771230503,0.01559792027729636,0.058925476603119586,0.0,0.010398613518197574,0.0,0.0,0.0
TP9,0.0017123287671232876,0.0,0.0,0.003424657534246575,0.0,0.0,0.04452054794520548,0.02226027397260274,0.0,0.059931506849315065,0.0,0.025684931506849314,0.0,0.039383561643835614,0.0,0.04280821917808219,0.0,0.06164383561643835,0.0,0.059931506849315065,0.003424657534246575,0.059931506849315065,0.0017123287671232876,0.06506849315068493,0.059931506849315065,0.00684931506849315,0.003424657534246575,0.003424657534246575,0.003424657534246575,0.0017123287671232876,0.039383561643835614,0.0,0.025684931506849314,0.0,0.0,0.0,0.0547945205479452,0.0,0.0,0.005136986301369863,0.0,0.05136986301369863,0.003424657534246575,0.0,0.02054794520547945,0.059931506849315065,0.0,0.0,0.0,0.0,0.06164383561643835,0.0,0.0,0.0,0.025684931506849314,0.003424657534246575,0.039383561643835614,0.032534246575342464,0.00684931506849315
