,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P8,TP10,CP6,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P2,CPz,CP4,TP8,C6,C2,FT8,F6,AF8,AF4,F2,FCz
Fz,0.04354044176068648,0.021849674241220404,0.022326394406483395,0.009454949944382647,0.01541395201017003,0.013507071349118068,0.016446845701573176,0.012553631018592087,0.019227713332273955,0.01962498013665978,0.014937231844907039,0.018909899888765295,0.01604957889718735,0.01620848561894168,0.01636739234069601,0.014222151597012553,0.019545526775782616,0.011918004131574766,0.01978388685841411,0.020340060384554267,0.014063244875258223,0.006991895757190529,0.019545526775782616,0.02192912760209757,0.022803114571746386,0.014301604957889718,0.023279834737009376,0.0074686159224535194,0.004767201652629906,0.005085015096138567,0.01136183060543461,0.004687748291752741,0.020816780549817258,0.025901795645955825,0.01962498013665978,0.018433179723502304,0.01573176545367869,0.009931670109645638,0.009931670109645638,0.01978388685841411,0.011997457492451931,0.012315270935960592,0.019068806610519625,0.013348164627363738,0.010805657079294454,0.020498967106308597,0.021214047354203083,0.013745431431749564,0.017003019227713332,0.01994279358016844,0.020975687271571588,0.009137136500873987,0.016764659145081837,0.02645796917209598,0.028285396472270775,0.008024789448593675,0.027252502780867632,0.028444303194025106,0.01604957889718735
F3,0.03130259171995961,0.04465387636037249,0.021317177156961742,0.013912262986648716,0.017390328733310895,0.007517109839560193,0.020531807472231572,0.007404914170313026,0.019970829125995737,0.018624481095029732,0.012678110624929878,0.021990351172444744,0.016268372040839224,0.012565914955682711,0.007068327162571525,0.012117132278694043,0.021990351172444744,0.017502524402558062,0.015146415348367553,0.008639066532031864,0.014473241332884551,0.006619544485582857,0.01413665432514305,0.019970829125995737,0.017839111410299563,0.015595198025356222,0.012453719286435544,0.007404914170313026,0.009424436216762033,0.00762930550880736,0.00650734881633569,0.006731740154830024,0.015034219679120386,0.02210254684169191,0.02142937282620891,0.011780545270952542,0.02524402558061259,0.015146415348367553,0.014024458655895883,0.02030741613373724,0.01682935038707506,0.01795130707954673,0.01716593739481656,0.026478177942331427,0.01301469763267138,0.023000112195669248,0.021990351172444744,0.004263435431392348,0.02176595983395041,0.02782452597329743,0.016717154717827892,0.019185459441265568,0.012790306294177045,0.025468416919106923,0.028385504319533267,0.006058566139347021,0.02524402558061259,0.024346460226635253,0.0190732637720184
F7,0.0275947674973742,0.018237372290652153,0.04124892580922372,0.016900601546834718,0.018141888666093765,0.015372863553900506,0.012890289315382412,0.015372863553900506,0.01842833953976893,0.015372863553900506,0.008975460708488495,0.013272223813615964,0.010503198701422706,0.019192208536236037,0.01957414303446959,0.02205671727298768,0.016041248925809225,0.011076100448773036,0.023775422515038672,0.01957414303446959,0.012317387568032082,0.007925140838346223,0.01890575766256087,0.022629619020338013,0.01957414303446959,0.023011553518571565,0.01795092141697699,0.007352239090995894,0.005060632101594576,0.005347082975269741,0.008211591712021389,0.008307075336579777,0.019860593908144753,0.03647474458130431,0.011553518571564976,0.017091568795951494,0.016900601546834718,0.015468347178458894,0.010407715076864318,0.022438651771221237,0.013845125560966294,0.006015468347178459,0.018046405041535377,0.015086412680225342,0.018141888666093765,0.015945765301250834,0.013749641936407906,0.01670963429771794,0.01565931442757567,0.0178554377924186,0.02444380788694739,0.005347082975269741,0.015563830803017282,0.029313472739425188,0.02549412775708966,0.00859352621025494,0.026639931251790316,0.028358636493841308,0.014799961806550176
FT9,0.014875072632190588,0.01441022661243463,0.021382916908773968,0.04694944799535154,0.014061592097617663,0.016966879721092388,0.010110400929692039,0.02707728065078443,0.00894828588030215,0.015107495642068565,0.010226612434631029,0.006740267286461359,0.011272515979081929,0.012667054038349796,0.018826263800116212,0.018128994770482278,0.018593840790238233,0.02242882045322487,0.0189424753050552,0.01115630447414294,0.014875072632190588,0.009296920395119116,0.029401510749564208,0.020685647879140037,0.02905287623474724,0.016966879721092388,0.018245206275421266,0.013015688553166763,0.011272515979081929,0.023126089482858804,0.004416037187681581,0.02126670540383498,0.016153399186519465,0.022777454968041837,0.0066240557815223705,0.018710052295177224,0.012667054038349796,0.02452062754212667,0.015920976176641486,0.020685647879140037,0.01441022661243463,0.00894828588030215,0.024171993027309702,0.021382916908773968,0.011621150493898896,0.0178965717606043,0.014294015107495643,0.013248111563044741,0.01778036025566531,0.020685647879140037,0.018128994770482278,0.010923881464264961,0.015804764671702498,0.016153399186519465,0.021731551423590935,0.009064497385241139,0.026961069145845437,0.021963974433468914,0.006275421266705404
FC5,0.01733239486186873,0.01337321837057892,0.01645257786380433,0.01029385887735351,0.046366355797994016,0.019267992257610417,0.022699278550061586,0.026394509941932078,0.027538272039415803,0.020763681154319903,0.01363716346999824,0.015748724265352808,0.01011789547774063,0.02375505894773887,0.017772303360900934,0.01953193735702974,0.01759633996128805,0.017420376561675173,0.019619919056836178,0.015836705965159247,0.013989090269224002,0.011261657575224354,0.01979588245644906,0.014604962167869084,0.018916065458384656,0.019267992257610417,0.012581383072320958,0.01715643146225585,0.01645257786380433,0.017420376561675173,0.017508358261481612,0.02102762625373922,0.016276614464191447,0.016276614464191447,0.006422664085870139,0.017772303360900934,0.014253035368643321,0.005894773887031498,0.004751011789547774,0.014692943867675523,0.012405419672708076,0.012581383072320958,0.006334682386063699,0.016012669364772126,0.0194439556572233,0.018388175259546013,0.017948266760513813,0.02049973605490058,0.02041175435509414,0.014604962167869084,0.017420376561675173,0.013813126869611121,0.020059827555868378,0.01715643146225585,0.015572760865739926,0.021467534752771425,0.012933309871546719,0.022347351750835825,0.012757346471933838
FC1,0.01685725552050473,0.00680205047318612,0.015970031545741326,0.014097003154574133,0.021983438485804415,0.049980283911671926,0.010942429022082019,0.02178627760252366,0.014589905362776025,0.01764589905362776,0.019124605678233438,0.013308359621451105,0.01488564668769716,0.027701104100946373,0.02178627760252366,0.013111198738170347,0.02513801261829653,0.01488564668769716,0.016167192429022082,0.0257294952681388,0.02030757097791798,0.01163249211356467,0.012618296529968454,0.019518927444794953,0.01360410094637224,0.012026813880126183,0.01961750788643533,0.023955047318611988,0.01567429022082019,0.015477129337539431,0.01843454258675079,0.02109621451104101,0.01163249211356467,0.021391955835962144,0.013209779179810725,0.015181388012618296,0.010350946372239747,0.014589905362776025,0.016561514195583597,0.02089905362776025,0.014195583596214511,0.00611198738170347,0.02316640378548896,0.008970820189274448,0.012421135646687698,0.024645110410094637,0.02237776025236593,0.02237776025236593,0.00946372239747634,0.012421135646687698,0.015279968454258675,0.013406940063091483,0.012716876971608834,0.018730283911671926,0.009759463722397476,0.02444794952681388,0.014589905362776025,0.015772870662460567,0.00887223974763407
C3,0.022819528250137135,0.019967087218869993,0.013933077345035655,0.00888645090510148,0.028743828853538125,0.01228743828853538,0.04794295117937466,0.01777290181020296,0.019747668678003292,0.02172243554580362,0.022051563357103676,0.021503017004936918,0.012616566099835436,0.015907844212835986,0.013933077345035655,0.01086121777290181,0.022051563357103676,0.017114646187602854,0.01492046077893582,0.006911684037301152,0.02216127262753703,0.016566099835436093,0.014591332967635765,0.01634668129456939,0.017882611080636313,0.01755348326933626,0.015030170049369171,0.023806911684037303,0.023806911684037303,0.013055403181568842,0.015359297860669226,0.01151947339550192,0.015030170049369171,0.015359297860669226,0.021283598464070214,0.019967087218869993,0.011080636313768514,0.0010970927043335162,0.006692265496434448,0.016785518376302797,0.013165112452002194,0.01755348326933626,0.011958310477235326,0.013603949533735601,0.011629182665935272,0.023258365331870545,0.023148656061437192,0.014591332967635765,0.011300054854635217,0.014810751508502468,0.020405924300603402,0.019418540866703235,0.011190345584201865,0.013713658804168952,0.017224355458036203,0.024026330224904004,0.014371914426769062,0.02029621503017005,0.017663192539769612
T7,0.014983945772386728,0.006243310738494471,0.014894755618979665,0.020692115590438816,0.026667855868712093,0.019532643596146985,0.014448804851944346,0.045576168391009635,0.016143417766678558,0.017213699607563325,0.015965037459864433,0.014627185158758473,0.01409204423831609,0.01855155190866928,0.02399215126650018,0.019978594363182306,0.013735283624687834,0.016767748840528007,0.022921869425615412,0.01569746699964324,0.017570460221191582,0.012754191937210132,0.023457010346057794,0.015162326079200856,0.022921869425615412,0.02336782019265073,0.02327863003924367,0.018373171601855157,0.01641098822689975,0.022743489118801283,0.010435247948626472,0.025686764181234393,0.015519086692829111,0.014716375312165537,0.004102747056724938,0.026400285408490903,0.008829825187299321,0.012040670709953622,0.008205494113449875,0.016856938993935068,0.011862290403139493,0.015965037459864433,0.01409204423831609,0.01409204423831609,0.019532643596146985,0.01453799500535141,0.013467713164466643,0.024616482340349626,0.017481270067784518,0.013735283624687834,0.017481270067784518,0.011505529789511238,0.014002854084909026,0.012486621476988941,0.014805565465572601,0.01783803068141277,0.016500178380306815,0.01658936853371388,0.00784873349982162
TP9,0.02595744680851064,0.01851063829787234,0.02074468085106383,0.007553191489361702,0.03297872340425532,0.015957446808510637,0.018829787234042553,0.018404255319148938,0.04468085106382979,0.023829787234042554,0.019361702127659575,0.01574468085106383,0.009680851063829788,0.01872340425531915,0.017553191489361703,0.021382978723404257,0.013936170212765957,0.012553191489361702,0.019042553191489363,0.017872340425531916,0.01074468085106383,0.011808510638297872,0.023510638297872342,0.02106382978723404,0.01680851063829787,0.01670212765957447,0.015425531914893617,0.012872340425531915,0.012659574468085107,0.010106382978723405,0.016914893617021278,0.01670212765957447,0.02074468085106383,0.016382978723404256,0.01148936170212766,0.020638297872340425,0.01223404255319149,0.005638297872340425,0.0030851063829787236,0.016170212765957447,0.012659574468085107,0.012872340425531915,0.010106382978723405,0.020957446808510638,0.021382978723404257,0.015,0.014361702127659574,0.02297872340425532,0.015212765957446809,0.013829787234042552,0.023404255319148935,0.005319148936170213,0.01872340425531915,0.01702127659574468,0.022234042553191488,0.017127659574468084,0.014042553191489362,0.021382978723404257,0.016382978723404256
CP5,0.02356294536817102,0.015201900237529691,0.015486935866983373,0.012256532066508313,0.022612826603325416,0.017672209026128267,0.01814726840855107,0.01862232779097387,0.02166270783847981,0.04465558194774347,0.015201900237529691,0.01624703087885986,0.013871733966745844,0.014536817102137767,0.017767220902612825,0.023087885985748218,0.01330166270783848,0.007220902612826603,0.01966745843230404,0.021187648456057008,0.01320665083135392,0.007695961995249406,0.013871733966745844,0.025653206650831355,0.011211401425178147,0.015771971496437054,0.015581947743467934,0.021377672209026127,0.016152019002375298,0.008646080760095012,0.017197149643705462,0.009976247030878859,0.019572446555819478,0.017862232779097386,0.01491686460807601,0.024323040380047505,0.013966745843230403,0.00665083135391924,0.010261282660332542,0.014441805225653206,0.01862232779097387,0.010641330166270785,0.0233729216152019,0.011876484560570071,0.015866983372921615,0.013776722090261283,0.011496437054631829,0.022992874109263657,0.012161520190023752,0.023847980997624703,0.030878859857482184,0.0166270783847981,0.017197149643705462,0.02004750593824228,0.012066508313539193,0.0233729216152019,0.017482185273159145,0.017007125890736344,0.010356294536817101
