,parsopercularis-lh,parstriangularis-rh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
parsopercularis-lh,0.31216931216931215,0.13227513227513227,0.0,0.1746031746031746,0.19047619047619047,0.0,0.0,0.19047619047619047
parstriangularis-rh,0.14619883040935672,0.3391812865497076,0.0,0.1695906432748538,0.14619883040935672,0.05263157894736842,0.0,0.14619883040935672
precentral-rh,0.0,0.0,0.48148148148148145,0.0,0.0,0.5185185185185185,0.0,0.0
rostralmiddlefrontal-lh,0.15121951219512195,0.13170731707317074,0.0,0.35609756097560974,0.16097560975609757,0.03902439024390244,0.0,0.16097560975609757
rostralmiddlefrontal-rh,0.19672131147540983,0.1366120218579235,0.0,0.18032786885245902,0.26229508196721313,0.0,0.0,0.22404371584699453
superiortemporal-rh,0.0,0.06086956521739131,0.12173913043478261,0.08695652173913043,0.0,0.5652173913043478,0.0,0.16521739130434782
supramarginal-lh,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
supramarginal-rh,0.16587677725118483,0.11848341232227488,0.0,0.15639810426540285,0.1943127962085308,0.09004739336492891,0.0,0.27488151658767773
