,Fp1,F7,CP1,FT10,Fp2,AF7,AF3,AF8
Fp1,0.33653846153846156,0.0,0.0,0.0,0.32211538461538464,0.34134615384615385,0.0,0.0
F7,0.0,0.25,0.0,0.0,0.0,0.0,0.375,0.375
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.335,0.0,0.0,0.0,0.33,0.335,0.0,0.0
AF7,0.31981981981981983,0.0,0.0,0.0,0.30180180180180183,0.3783783783783784,0.0,0.0
AF3,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.42105263157894735,0.47368421052631576
AF8,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.12903225806451613,0.8387096774193549
