,Fp1,F7,FT9,CP1,FT10,Fp2,CPz,AF8
Fp1,0.49411764705882355,0.0,0.0,0.0,0.0,0.2735294117647059,0.0,0.2323529411764706
F7,0.0,0.40559440559440557,0.2517482517482518,0.0,0.34265734265734266,0.0,0.0,0.0
FT9,0.0,0.33488372093023255,0.3302325581395349,0.0,0.33488372093023255,0.0,0.0,0.0
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.3650190114068441,0.2661596958174905,0.0,0.3688212927756654,0.0,0.0,0.0
Fp2,0.35580524344569286,0.0,0.0,0.0,0.0,0.34831460674157305,0.0,0.2958801498127341
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.33755274261603374,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3291139240506329
