,Fp1,F7,FT9,CP1,FT10,Fp2,CPz,AF8
Fp1,0.3355263157894737,0.0,0.0,0.0,0.0,0.3223684210526316,0.0,0.34210526315789475
F7,0.0,0.6,0.0,0.0,0.4,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.5384615384615384,0.0,0.0,0.46153846153846156,0.0,0.0,0.0
Fp2,0.3356164383561644,0.0,0.0,0.0,0.0,0.3287671232876712,0.0,0.3356164383561644
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.3132530120481928,0.0,0.0,0.0,0.0,0.29518072289156627,0.0,0.39156626506024095
