,Fp1,F7,FT9,CP1,FT10,Fp2,CPz,AF8
Fp1,0.4948453608247423,0.0,0.0,0.0,0.0,0.0,0.0,0.5051546391752577
F7,0.0,0.5036764705882353,0.4963235294117647,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.4908424908424908,0.5091575091575091,0.0,0.0,0.0,0.0,0.0
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.23557692307692307,0.0,0.0,0.0,0.0,0.0,0.0,0.7644230769230769
