,Fp1,F7,CP1,FT10,Fp2,AF7,AF3,AF8
Fp1,0.4740740740740741,0.0,0.0,0.0,0.044444444444444446,0.0,0.0,0.48148148148148145
F7,0.0,0.5851528384279476,0.0,0.2576419213973799,0.0,0.1572052401746725,0.0,0.0
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.38562091503267976,0.0,0.3790849673202614,0.0,0.23529411764705882,0.0,0.0
Fp2,0.35,0.0,0.0,0.0,0.3,0.0,0.0,0.35
AF7,0.0,0.3364485981308411,0.0,0.3364485981308411,0.0,0.32710280373831774,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.43333333333333335,0.0,0.0,0.0,0.04,0.0,0.0,0.5266666666666666
