,Fp1,F7,FT9,CP1,FT10,Fp2,CPz,AF8
Fp1,0.3541666666666667,0.0,0.0,0.0,0.2864583333333333,0.359375,0.0,0.0
F7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.3353658536585366,0.0,0.0,0.0,0.32926829268292684,0.3353658536585366,0.0,0.0
Fp2,0.3520408163265306,0.0,0.0,0.0,0.28061224489795916,0.3673469387755102,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
