,Fz,FT9,TP10,FC2,Fp2,AFz,AF8,AF4
Fz,0.4888888888888889,0.0,0.0,0.0,0.5111111111111111,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.38596491228070173,0.0,0.0,0.0,0.6140350877192983,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.47368421052631576,0.5263157894736842
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.47368421052631576,0.5263157894736842
