,FT9,TP9,TP10,F8,Fp2,AF7,AF8,AF4
FT9,0.5636363636363636,0.0,0.0,0.43636363636363634,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.5106382978723404,0.0,0.0,0.48936170212765956,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.4444444444444444,0.5555555555555556,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.36363636363636365,0.6363636363636364,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
