,FT9,TP9,TP10,FT10,AF7,FT7,AF8,AF4
FT9,0.45454545454545453,0.0,0.13636363636363635,0.0,0.0,0.4090909090909091,0.0,0.0
TP9,0.0,0.5581395348837209,0.0,0.0,0.0,0.0,0.4418604651162791,0.0
TP10,0.36363636363636365,0.0,0.2727272727272727,0.0,0.0,0.36363636363636365,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.45454545454545453,0.0,0.13636363636363635,0.0,0.0,0.4090909090909091,0.0,0.0
AF8,0.0,0.5066666666666667,0.0,0.0,0.0,0.0,0.49333333333333335,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
