,FT9,Pz,P7,F4,Fp2,AF7,PO7,AF8
FT9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.5282392026578073,0.27906976744186046,0.0,0.0,0.0,0.19269102990033224
F4,0.0,0.0,0.3705357142857143,0.3705357142857143,0.0,0.0,0.0,0.25892857142857145
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
