,Fp1,FT9,T8,Fp2,F6,AF8,AF4,F2
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.25
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.15469613259668508,0.0,0.0,0.3784530386740331,0.0,0.23480662983425415,0.23204419889502761
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.18181818181818182,0.0,0.0,0.2727272727272727,0.0,0.2727272727272727,0.2727272727272727
F2,0.0,0.18360655737704917,0.0,0.0,0.2721311475409836,0.0,0.2721311475409836,0.2721311475409836
