,FT9,Pz,P7,F4,Fp2,AF7,PO7,AF8
FT9,0.7383966244725738,0.0,0.0,0.0,0.0,0.0,0.2616033755274262,0.0
Pz,0.007575757575757576,0.8106060606060606,0.18181818181818182,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0647887323943662,0.5352112676056338,0.23661971830985915,0.0,0.0,0.0,0.16338028169014085
F4,0.0,0.0,0.24924924924924924,0.5765765765765766,0.0,0.0,0.0,0.17417417417417416
Fp2,0.0,0.0,0.0,0.0,0.9393939393939394,0.06060606060606061,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.09433962264150944,0.9056603773584906,0.0,0.0
PO7,0.28846153846153844,0.0,0.0,0.0,0.0,0.0,0.7115384615384616,0.0
AF8,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
