,Fp1,FT10,F4,Fp2,AF7,AF3,AF8,AF4
Fp1,0.5714285714285714,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0
FT10,0.0,0.6111111111111112,0.0,0.0,0.0,0.3888888888888889,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.5045871559633027,0.0,0.0,0.4954128440366973,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
