,F7,TP9,CP5,FT10,F8,Fp2,AF7,FT8
F7,0.40586565752128667,0.0,0.0,0.0,0.0,0.20908230842005676,0.38505203405865657,0.0
TP9,0.0,0.38657913931436905,0.0,0.312180889861415,0.3012399708242159,0.0,0.0,0.0
CP5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.34925864909390447,0.0,0.3904448105436573,0.2602965403624382,0.0,0.0,0.0
F8,0.0,0.2752956636005256,0.0,0.2102496714848883,0.46846254927726677,0.045992115637319315,0.0,0.0
Fp2,0.25261932479627475,0.0,0.0,0.0,0.08381839348079162,0.4342258440046566,0.22933643771827705,0.0
AF7,0.3550347222222222,0.0,0.0,0.0,0.0,0.17447916666666666,0.4704861111111111,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
