,FT9,TP9,CP5,F8,Fp2,AF7,FT8,AF4
FT9,0.49693251533742333,0.0,0.5030674846625767,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.25949367088607594,0.0,0.740506329113924,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.7236842105263158,0.27631578947368424,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.36123348017621143,0.6387665198237885,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
