,CP5,FT10,FC6,F8,Fp2,FT8,F6,AF4
CP5,0.525,0.0,0.1346153846153846,0.0,0.0,0.20576923076923076,0.0,0.1346153846153846
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.07515657620041753,0.0,0.35803757828810023,0.0,0.0,0.33820459290187893,0.0,0.22860125260960334
F8,0.0,0.0,0.0,0.5609007164790174,0.0,0.0,0.4390992835209826,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.10802775024777007,0.0,0.3191278493557978,0.0,0.0,0.377601585728444,0.0,0.1952428146679881
F6,0.0,0.0,0.0,0.4896788990825688,0.0,0.0,0.5103211009174312,0.0
AF4,0.08834355828220859,0.0,0.26993865030674846,0.0,0.0,0.2441717791411043,0.0,0.39754601226993863
