,Fp1,FT9,P3,P8,C4,C2,F6,FCz
Fp1,0.3288590604026846,0.0,0.0,0.0,0.0,0.33557046979865773,0.0,0.33557046979865773
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C2,0.199203187250996,0.0,0.0,0.0,0.0,0.40239043824701193,0.0,0.398406374501992
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.18796992481203006,0.0,0.0,0.0,0.0,0.38721804511278196,0.0,0.424812030075188
