,Fp1,Pz,P7,FT10,F8,AF7,F1,TP7
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.9786096256684492,0.0213903743315508,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.06666666666666667,0.9333333333333333,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.5701754385964912,0.0,0.0,0.0,0.4298245614035088
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP7,0.0,0.0,0.0,0.5051546391752577,0.0,0.0,0.0,0.4948453608247423
