,Fp1,Pz,P7,FT10,F8,AF7,F1,TP7
Fp1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.26785714285714285,0.20535714285714285,0.0,0.27232142857142855,0.2544642857142857
F8,0.0,0.0,0.0,0.25136612021857924,0.2459016393442623,0.0,0.25136612021857924,0.25136612021857924
AF7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
F1,0.0,0.0,0.0,0.20198675496688742,0.152317880794702,0.0,0.45364238410596025,0.19205298013245034
TP7,0.0,0.0,0.0,0.2648401826484018,0.2100456621004566,0.0,0.2648401826484018,0.2602739726027397
