,Fp1,FT9,P3,P8,C4,C2,F6,FCz
Fp1,0.4909090909090909,0.0,0.0,0.0,0.509090909090909,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.8352941176470589,0.0,0.023529411764705882,0.0,0.1411764705882353
C4,0.3218390804597701,0.0,0.0,0.0,0.6781609195402298,0.0,0.0,0.0
C2,0.0,0.0,0.0,0.375,0.0,0.25,0.0,0.375
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.0,0.0,0.0,0.4230769230769231,0.0,0.07692307692307693,0.0,0.5
