,Fp1,FT9,P3,P8,C4,C2,F6,FCz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.3263157894736842,0.08421052631578947,0.0,0.33157894736842103,0.0,0.2578947368421053
P8,0.0,0.0,0.25396825396825395,0.23809523809523808,0.0,0.25396825396825395,0.0,0.25396825396825395
C4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C2,0.0,0.0,0.250996015936255,0.06374501992031872,0.0,0.4900398406374502,0.0,0.1952191235059761
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.0,0.0,0.30246913580246915,0.09876543209876543,0.0,0.30246913580246915,0.0,0.2962962962962963
