,Fp1,TP10,T8,Fp2,AF7,AF3,F5,AF4
Fp1,0.4528301886792453,0.0,0.0,0.2830188679245283,0.2641509433962264,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.36,0.0,0.0,0.352,0.288,0.0,0.0,0.0
AF7,0.1875,0.0,0.0,0.15178571428571427,0.6607142857142857,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.32786885245901637,0.3360655737704918,0.3360655737704918
F5,0.0,0.0,0.0,0.0,0.0,0.2342857142857143,0.4114285714285714,0.35428571428571426
AF4,0.0,0.0,0.0,0.0,0.0,0.24848484848484848,0.38181818181818183,0.3696969696969697
