,Fp1,Pz,P7,FT10,F8,AF7,F1,TP7
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.48484848484848486,0.0,0.0,0.0,0.5151515151515151,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.265625,0.0,0.0,0.0,0.734375,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
