,Fp1,FT9,P3,P8,C4,C2,F6,FCz
Fp1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.2857142857142857,0.35714285714285715,0.35714285714285715,0.0,0.0,0.0,0.0
P3,0.0,0.23529411764705882,0.35294117647058826,0.4117647058823529,0.0,0.0,0.0,0.0
P8,0.0,0.037383177570093455,0.056074766355140186,0.6728971962616822,0.0,0.0,0.2336448598130841,0.0
C4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.5102040816326531,0.0,0.0,0.4897959183673469,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
