,Fp1,FT9,P3,P8,C4,C2,F6,FCz
Fp1,0.49473684210526314,0.0,0.0,0.0,0.0,0.0,0.5052631578947369,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.42105263157894735,0.0,0.45614035087719296,0.0,0.12280701754385964
C4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C2,0.0,0.0,0.0,0.2336448598130841,0.0,0.6728971962616822,0.0,0.09345794392523364
F6,0.384,0.0,0.0,0.0,0.0,0.0,0.616,0.0
FCz,0.0,0.0,0.0,0.2222222222222222,0.0,0.4074074074074074,0.0,0.37037037037037035
