,Fp1,FT9,P3,P8,C4,C2,F6,FCz
Fp1,0.5402298850574713,0.006568144499178982,0.031746031746031744,0.07772304324028462,0.10290093048713739,0.05692391899288451,0.09852216748768473,0.08538587848932677
FT9,0.00502283105022831,0.3908675799086758,0.00228310502283105,0.25707762557077624,0.0,0.19041095890410958,0.06438356164383562,0.08995433789954338
P3,0.024955436720142603,0.0017825311942959,0.4327094474153298,0.10249554367201426,0.11675579322638147,0.12745098039215685,0.05570409982174688,0.13814616755793227
P8,0.04380012338062924,0.17396668723010486,0.07001850709438619,0.3772362739049969,0.0,0.1933991363355953,0.028994447871684145,0.11258482418260334
C4,0.09844559585492228,0.0,0.14041450777202072,0.0,0.48704663212435234,0.031088082901554404,0.18704663212435232,0.05595854922279793
C2,0.029562251279135872,0.11853325753268903,0.08044343376918704,0.17822626492325186,0.01762364980102331,0.3413871517907902,0.019329164297896533,0.21489482660602616
F6,0.10044642857142858,0.07924107142857142,0.06975446428571429,0.053013392857142856,0.203125,0.036830357142857144,0.4017857142857143,0.05580357142857143
FCz,0.0511968085106383,0.06549202127659574,0.10339095744680851,0.11934840425531915,0.03623670212765957,0.2526595744680851,0.0339095744680851,0.3377659574468085
