,Fp1,Pz,Oz,P8,FT10,Fp2,AF7,CPz
Fp1,0.3425925925925926,0.0,0.0,0.3101851851851852,0.0,0.3472222222222222,0.0,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.6851851851851852,0.0,0.2037037037037037,0.0,0.1111111111111111,0.0
P8,0.335,0.0,0.0,0.33,0.0,0.335,0.0,0.0
FT10,0.0,0.0,0.41379310344827586,0.0,0.3793103448275862,0.0,0.20689655172413793,0.0
Fp2,0.3440366972477064,0.0,0.0,0.3073394495412844,0.0,0.3486238532110092,0.0,0.0
AF7,0.0,0.0,0.35,0.0,0.35,0.0,0.3,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
