,Fp1,FT9,P3,P8,C4,C2,F6,FCz
Fp1,0.6411483253588517,0.0,0.0,0.3588516746411483,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.32038834951456313,0.0,0.33980582524271846,0.0,0.33980582524271846,0.0
P8,0.4899328859060403,0.0,0.0,0.5100671140939598,0.0,0.0,0.0,0.0
C4,0.0,0.0,0.15178571428571427,0.0,0.42410714285714285,0.0,0.42410714285714285,0.0
C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.1471861471861472,0.0,0.4155844155844156,0.0,0.43722943722943725,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
