,Fp1,Pz,Oz,P8,FT10,Fp2,AF7,CPz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.811214953271028,0.0,0.07570093457943926,0.0,0.0,0.1130841121495327,0.0
Oz,0.0,0.0,0.3333333333333333,0.0,0.3390804597701149,0.0,0.0,0.3275862068965517
P8,0.0,0.3360655737704918,0.0,0.32786885245901637,0.0,0.0,0.3360655737704918,0.0
FT10,0.0,0.0,0.23228346456692914,0.0,0.5,0.0,0.0,0.2677165354330709
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.3370165745856354,0.0,0.22375690607734808,0.0,0.0,0.43922651933701656,0.0
CPz,0.0,0.0,0.28502415458937197,0.0,0.33816425120772947,0.0,0.0,0.37681159420289856
