,Fp1,Pz,Oz,P8,FT10,Fp2,AF7,CPz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.941717791411043,0.0,0.003067484662576687,0.0,0.0,0.0,0.05521472392638037
Oz,0.0,0.0,0.49640287769784175,0.5035971223021583,0.0,0.0,0.0,0.0
P8,0.0,0.017699115044247787,0.30973451327433627,0.672566371681416,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.09970674486803519,0.0,0.0,0.0,0.0,0.0,0.9002932551319648
