,Fp1,Pz,Oz,P8,FT10,Fp2,AF7,CPz
Fp1,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.6636363636363637,0.0,0.33636363636363636,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.5034013605442177,0.0,0.4965986394557823,0.0,0.0,0.0
Fp2,0.6,0.0,0.0,0.0,0.0,0.4,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
