,Fp1,FT9,P3,P8,C4,C2,F6,FCz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.556390977443609,0.44360902255639095,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
C4,0.0,0.0,0.0,0.0,0.35403726708074534,0.2981366459627329,0.0,0.34782608695652173
C2,0.0,0.0,0.0,0.0,0.3356164383561644,0.3287671232876712,0.0,0.3356164383561644
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.0,0.0,0.0,0.0,0.3431952662721893,0.28994082840236685,0.0,0.3668639053254438
