,frontalpole-lh,frontalpole-rh,insula-rh,isthmuscingulate-rh,lateraloccipital-rh,lingual-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.1242603550295858,0.1301775147928994,0.1242603550295858,0.1301775147928994,0.11834319526627218,0.1301775147928994,0.1242603550295858,0.11834319526627218
frontalpole-rh,0.12345679012345678,0.12962962962962962,0.12345679012345678,0.13580246913580246,0.11728395061728394,0.12962962962962962,0.12345679012345678,0.11728395061728394
insula-rh,0.1242603550295858,0.1301775147928994,0.1242603550295858,0.1301775147928994,0.11834319526627218,0.1301775147928994,0.1242603550295858,0.11834319526627218
isthmuscingulate-rh,0.12345679012345678,0.12962962962962962,0.12345679012345678,0.13580246913580246,0.11728395061728394,0.12962962962962962,0.12345679012345678,0.11728395061728394
lateraloccipital-rh,0.1286549707602339,0.12280701754385964,0.1286549707602339,0.12280701754385964,0.12280701754385964,0.12280701754385964,0.1286549707602339,0.12280701754385964
lingual-rh,0.12345679012345678,0.12962962962962962,0.12345679012345678,0.13580246913580246,0.11728395061728394,0.12962962962962962,0.12345679012345678,0.11728395061728394
rostralanteriorcingulate-lh,0.1242603550295858,0.1301775147928994,0.1242603550295858,0.1301775147928994,0.11834319526627218,0.1301775147928994,0.1242603550295858,0.11834319526627218
rostralanteriorcingulate-rh,0.1286549707602339,0.12280701754385964,0.1286549707602339,0.12280701754385964,0.12280701754385964,0.12280701754385964,0.1286549707602339,0.12280701754385964
