,caudalanteriorcingulate-rh,entorhinal-rh,frontalpole-lh,frontalpole-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
caudalanteriorcingulate-rh,0.2631578947368421,0.0,0.14736842105263157,0.1631578947368421,0.03684210526315789,0.2,0.18947368421052632,0.0
entorhinal-rh,0.0,0.7678571428571429,0.0,0.0,0.14285714285714285,0.0,0.0,0.08928571428571429
frontalpole-lh,0.1631578947368421,0.0,0.3894736842105263,0.1368421052631579,0.03684210526315789,0.15789473684210525,0.11578947368421053,0.0
frontalpole-rh,0.15083798882681565,0.0,0.12290502793296089,0.30726256983240224,0.05027932960893855,0.18994413407821228,0.1787709497206704,0.0
parahippocampal-rh,0.056818181818181816,0.09090909090909091,0.056818181818181816,0.07954545454545454,0.6136363636363636,0.056818181818181816,0.045454545454545456,0.0
rostralanteriorcingulate-lh,0.1724137931034483,0.0,0.1330049261083744,0.1724137931034483,0.034482758620689655,0.2857142857142857,0.2019704433497537,0.0
rostralanteriorcingulate-rh,0.19428571428571428,0.0,0.12571428571428572,0.19428571428571428,0.03428571428571429,0.22857142857142856,0.22285714285714286,0.0
temporalpole-rh,0.0,0.10869565217391304,0.0,0.0,0.0,0.0,0.0,0.8913043478260869
