,bankssts-lh,caudalmiddlefrontal-lh,entorhinal-lh,frontalpole-lh,lingual-lh,parahippocampal-lh,temporalpole-lh,transversetemporal-rh
bankssts-lh,0.35294117647058826,0.3382352941176471,0.0,0.0,0.14705882352941177,0.16176470588235295,0.0,0.0
caudalmiddlefrontal-lh,0.3026315789473684,0.39473684210526316,0.0,0.0,0.10526315789473684,0.11842105263157894,0.07894736842105263,0.0
entorhinal-lh,0.0,0.0,0.5121951219512195,0.4878048780487805,0.0,0.0,0.0,0.0
frontalpole-lh,0.0,0.0,0.4074074074074074,0.4444444444444444,0.05555555555555555,0.037037037037037035,0.0,0.05555555555555555
lingual-lh,0.15789473684210525,0.13157894736842105,0.0,0.02631578947368421,0.27631578947368424,0.27631578947368424,0.0,0.13157894736842105
parahippocampal-lh,0.18309859154929578,0.15492957746478872,0.0,0.0,0.2676056338028169,0.28169014084507044,0.0,0.11267605633802817
temporalpole-lh,0.0,0.4,0.0,0.0,0.0,0.0,0.6,0.0
transversetemporal-rh,0.029411764705882353,0.0,0.0,0.058823529411764705,0.3235294117647059,0.29411764705882354,0.0,0.29411764705882354
