,caudalanteriorcingulate-rh,entorhinal-rh,frontalpole-lh,frontalpole-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
caudalanteriorcingulate-rh,0.17543859649122806,0.0,0.17543859649122806,0.19298245614035087,0.12280701754385964,0.17543859649122806,0.15789473684210525,0.0
entorhinal-rh,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.5555555555555556
frontalpole-lh,0.17543859649122806,0.0,0.17543859649122806,0.19298245614035087,0.12280701754385964,0.17543859649122806,0.15789473684210525,0.0
frontalpole-rh,0.16666666666666666,0.0,0.16666666666666666,0.2,0.15,0.16666666666666666,0.15,0.0
parahippocampal-rh,0.09259259259259259,0.0,0.09259259259259259,0.12962962962962962,0.5185185185185185,0.09259259259259259,0.07407407407407407,0.0
rostralanteriorcingulate-lh,0.17543859649122806,0.0,0.17543859649122806,0.19298245614035087,0.12280701754385964,0.17543859649122806,0.15789473684210525,0.0
rostralanteriorcingulate-rh,0.18181818181818182,0.0,0.18181818181818182,0.18181818181818182,0.10909090909090909,0.18181818181818182,0.16363636363636364,0.0
temporalpole-rh,0.0,0.21739130434782608,0.0,0.0,0.0,0.0,0.0,0.782608695652174
