,entorhinal-lh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-rh,temporalpole-lh
entorhinal-lh,0.7927565392354124,0.028169014084507043,0.006036217303822937,0.018108651911468814,0.018108651911468814,0.0,0.014084507042253521,0.1227364185110664
frontalpole-lh,0.024263431542461005,0.610051993067591,0.12131715771230503,0.10745233968804159,0.1195840554592721,0.01559792027729636,0.0,0.0017331022530329288
frontalpole-rh,0.0013869625520110957,0.08460471567267684,0.6282940360610264,0.07766990291262135,0.08599167822468794,0.023578363384188627,0.06241331484049931,0.036061026352288486
medialorbitofrontal-lh,0.012295081967213115,0.08743169398907104,0.07513661202185792,0.5573770491803278,0.12568306010928962,0.025956284153005466,0.08879781420765027,0.0273224043715847
medialorbitofrontal-rh,0.01839464882943144,0.11204013377926421,0.09364548494983277,0.17391304347826086,0.520066889632107,0.0016722408026755853,0.07023411371237458,0.010033444816053512
parahippocampal-rh,0.0,0.01627906976744186,0.04186046511627907,0.044186046511627906,0.0,0.8627906976744186,0.03488372093023256,0.0
rostralanteriorcingulate-rh,0.016423357664233577,0.0,0.0948905109489051,0.12043795620437957,0.06934306569343066,0.02737226277372263,0.6715328467153284,0.0
temporalpole-lh,0.12808988764044943,0.006741573033707865,0.05393258426966292,0.04943820224719101,0.017977528089887642,0.0,0.0,0.7438202247191011
