,entorhinal-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,lingual-lh,parahippocampal-lh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.44868035190615835,0.016617790811339198,0.026392961876832845,0.10557184750733138,0.1652003910068426,0.11339198435972629,0.06549364613880743,0.05865102639296188
frontalpole-lh,0.03739837398373984,0.5804878048780487,0.1024390243902439,0.1024390243902439,0.08292682926829269,0.06504065040650407,0.02926829268292683,0.0
frontalpole-rh,0.04722792607802875,0.11909650924024641,0.7248459958932238,0.02053388090349076,0.039014373716632446,0.02053388090349076,0.02053388090349076,0.008213552361396304
fusiform-lh,0.0946969696969697,0.054924242424242424,0.00946969696969697,0.4460227272727273,0.1571969696969697,0.1856060606060606,0.03787878787878788,0.014204545454545454
lingual-lh,0.1457753017641597,0.04921077065923862,0.015784586815227482,0.1680594243268338,0.4113277623026927,0.10306406685236769,0.055710306406685235,0.0510677808727948
parahippocampal-lh,0.12174817898022892,0.031217481789802288,0.01040582726326743,0.17898022892819979,0.09885535900104059,0.46618106139438087,0.04162330905306972,0.05098855359001041
temporalpole-lh,0.12414965986394558,0.027210884353741496,0.017006802721088437,0.06462585034013606,0.09863945578231292,0.07312925170068027,0.576530612244898,0.01870748299319728
temporalpole-rh,0.08753709198813056,0.0,0.008902077151335312,0.016320474777448073,0.08605341246290801,0.06083086053412463,0.019287833827893175,0.7210682492581603
