,entorhinal-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,inferiortemporal-lh,middletemporal-lh,parahippocampal-lh,temporalpole-rh
entorhinal-lh,0.5193236714975845,0.0024154589371980675,0.0036231884057971015,0.13043478260869565,0.18961352657004832,0.07729468599033816,0.07004830917874397,0.007246376811594203
frontalpole-lh,0.0,0.8784313725490196,0.0392156862745098,0.0,0.0,0.047058823529411764,0.0058823529411764705,0.029411764705882353
frontalpole-rh,0.002364066193853428,0.0591016548463357,0.8888888888888888,0.004728132387706856,0.0,0.028368794326241134,0.0,0.016548463356973995
fusiform-lh,0.13276231263383298,0.0,0.0021413276231263384,0.37901498929336186,0.19271948608137046,0.07387580299785867,0.21948608137044967,0.0
inferiortemporal-lh,0.15988083416087387,0.0,0.0,0.1708043694141013,0.40615690168818275,0.030784508440913606,0.2234359483614697,0.00893743793445879
middletemporal-lh,0.09475465313028765,0.03722504230118443,0.02707275803722504,0.10490693739424704,0.04230118443316413,0.61082910321489,0.0829103214890017,0.0
parahippocampal-lh,0.06707946336429309,0.0010319917440660474,0.0,0.23116615067079463,0.239422084623323,0.048503611971104234,0.41279669762641896,0.0
temporalpole-rh,0.009779951100244499,0.03178484107579462,0.012224938875305624,0.0,0.017114914425427872,0.0,0.0,0.9290953545232273
