,entorhinal-lh,frontalpole-lh,frontalpole-rh,middletemporal-lh,parahippocampal-lh,temporalpole-lh,temporalpole-rh,transversetemporal-rh
entorhinal-lh,0.6024096385542169,0.05756358768406961,0.0321285140562249,0.14859437751004015,0.09504685408299866,0.06291834002677377,0.0,0.0013386880856760374
frontalpole-lh,0.05611510791366906,0.8014388489208633,0.06330935251798561,0.017266187050359712,0.030215827338129497,0.031654676258992806,0.0,0.0
frontalpole-rh,0.054989816700611,0.07739307535641547,0.790224032586558,0.04480651731160896,0.0,0.010183299389002037,0.0,0.02240325865580448
middletemporal-lh,0.1269276393831554,0.011862396204033215,0.021352313167259787,0.5705812574139977,0.20284697508896798,0.028469750889679714,0.014234875444839857,0.02372479240806643
parahippocampal-lh,0.08643617021276596,0.034574468085106384,0.0,0.22074468085106383,0.5784574468085106,0.030585106382978722,0.0,0.04920212765957447
temporalpole-lh,0.1223175965665236,0.04721030042918455,0.015021459227467811,0.045064377682403435,0.04935622317596566,0.721030042918455,0.0,0.0
temporalpole-rh,0.0,0.0,0.0,0.021015761821366025,0.0,0.0,0.8686514886164624,0.11033274956217162
transversetemporal-rh,0.002044989775051125,0.0,0.022494887525562373,0.034764826175869123,0.0736196319018405,0.0,0.12474437627811862,0.7423312883435583
