,Fp1,F7,FT9,FC5,AF7,FT7,FC3,C5
Fp1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.44584382871536526,0.0,0.0,0.0,0.3425692695214106,0.21158690176322417
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC3,0.0,0.0,0.27058823529411763,0.0,0.0,0.0,0.4215686274509804,0.307843137254902
C5,0.0,0.0,0.21553884711779447,0.0,0.0,0.0,0.39348370927318294,0.39097744360902253
