,Fp1,F3,FC5,TP9,FC6,AF7,AF3,F6
Fp1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.543859649122807,0.0,0.0,0.45614035087719296,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.15702479338842976,0.0,0.0,0.8429752066115702,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
