,Fp1,F3,FT9,FC6,F8,AF7,FC4,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.32040472175379425,0.0,0.2917369308600337,0.0,0.07419898819561552,0.3136593591905565,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.1984126984126984,0.0,0.3741496598639456,0.0,0.049886621315192746,0.37755102040816324,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.25142857142857145,0.0,0.25142857142857145,0.0,0.24571428571428572,0.25142857142857145,0.0
FC4,0.0,0.19164118246687054,0.0,0.33741080530071355,0.0,0.04485219164118247,0.4260958205912334,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
