,Fp1,TP9,Fp2,AF7,AF3,FC3,PO3,AF8
Fp1,0.3333333333333333,0.0,0.2962962962962963,0.37037037037037035,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.34615384615384615,0.0,0.3076923076923077,0.34615384615384615,0.0,0.0,0.0,0.0
AF7,0.28125,0.0,0.25,0.46875,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
