,Fp1,F7,FT10,Fp2,AF7,PO8,AF8,F2
Fp1,0.32432432432432434,0.0,0.0,0.32432432432432434,0.35135135135135137,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.32432432432432434,0.0,0.0,0.32432432432432434,0.35135135135135137,0.0,0.0,0.0
AF7,0.32432432432432434,0.0,0.0,0.32432432432432434,0.35135135135135137,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
