,Fp1,FT9,CP1,FT10,Fp2,AF7,CPz,AF8
Fp1,0.375,0.0,0.0,0.0,0.3375,0.0,0.0,0.2875
FT9,0.0,0.358974358974359,0.0,0.38461538461538464,0.0,0.2564102564102564,0.0,0.0
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.34146341463414637,0.0,0.4146341463414634,0.0,0.24390243902439024,0.0,0.0
Fp2,0.35526315789473684,0.0,0.0,0.0,0.34210526315789475,0.0,0.0,0.3026315789473684
AF7,0.0,0.34375,0.0,0.34375,0.0,0.3125,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.3382352941176471,0.0,0.0,0.0,0.3382352941176471,0.0,0.0,0.3235294117647059
